,text,href
132,"Кушайте, не обляпайтесь.
 
 Накануне, была какая-то вечеринка, с количеством алкоголя несовместимым с жизнью. У меня было легкое, ненавязчивое похмелье. Выражалось оно, в частичном параличе половины моего тела, т.е. правая рука и правая нога, не слушались моего мозга. А так же я, оглох и левый глаз перестал видеть. Если бы я даже захотел в этот момент что-то сказать, у меня бы максимум, что получилось, это: 
- Аааа.ууу.гггг.
 
По глазам своей собаки я понял, что если, в ближайшие минут 5, я не выведу его на улицу то, к запаху моего перегара, добавиться еще и запах его говна. 
Я накинул джинсовую курточку(которая в последствии сыграет не маловажную роль) и вывалился на улицу. Было воскресенье. 
Вы когда-нибудь, пробовали ходить с полностью не подвластной вашим желаниям рукой и ногой? Я дополз до ларька. Жестами показал, что мне надо два пива. Одно из которых было уничтожено моментально. 
А жизнь, то по ходу налаживается. И посему решено было отправиться, на прогулку в Ботанический сад. Это минут двадцать ходьбы. 
И вот я на месте, собаки, люди, вечер, тепло. Я же, пытался найти укромный уголок, что бы спокойно выпить вторую бутылку пива, а мой пес мог спокойно погонять. Чего сделать в Ботаническом саду в воскресенье, просто невозможно. 
То ли пиво, то ли вчерашняя вечеринка, сейчас сказать трудно. Но мой организм испытал первую волну. Холодный пот покрыл все мое тело в одно мгновение. Моя жопа, спросила у меня: 
- Слышь, брат, а может посрём? 
И в тот же миг, волна пошла на убыль и пропала вовсе. Вот человек, ну дураку понятно, надо по-тихоньку идти домой. Но с другой стороны, все прошло, жизнь прекрасна. 
И поэтому, я прислонился к дереву и закурил. 
Вторая волна пришла, как ураган. Резко, мощно, она попыталась выдавить из меня все одним махом. Я по моемому даже хрюкнул. Холодный пот уже второй раз за вечер покрыл мое тело. Я не просто захотел срать, я понял что, или я сейчас посру, или надо пальцем затыкать жопу. Вторая волна плавно пошла на убыль.
Я снова закурил. Собака мирно грызла палку, мне было хорошо. Но у же тогда тревожные нотки зародились в моем мозгу, а не пойти ли мне домой? Но вторая бутылка пива в моей куртке, сигареты и прекрасный вечер, отогнали эту мысль очень далеко. Моя правая половина тела, начала приходить в себя, я начал слышать двумя ушами. 
Третья волна пришла как цунами. 
Моя жопа, меня уже ни о чем не спрашивала, она просто кричала: 
- А вот теперь парень, давай я буду срать. Она не спрашивала, а утверждала. 
Мои глаза вылезли из орбит, у меня по моемому даже язык вывалился изо рта. Титаническим усилиями сжав свои полупопия и сведя вместе колени, я понял что у меня есть максимум минуты три четыре, больше я не выдержу. Пристегнув собаку к поводку я ломанулся, просто куда глаза глядят. Люди, вы когда-нибудь, пробовали бегать с плотно сжатыми полупопиями и сведенными вместе коленями? Я бежал и тащил за собой собаку. 
Пробежав метров тридцать, я понял, что в том направлении куда я несусь, я не смогу погадить. И по этому, я резко поменял направление и побежал в другую сторону. Сориентироваться на местности мешало, то что пыталось вылезть из меня. Когда я мельком взглянул на собаку, которая летела за мной не касаясь земли лапами. То в ее глазах был всего один вопрос: 
-Хозяин, ты что пизданулся так быстро бегать? 
Давление в жопе достигло критических параметров. 
Мне уже было все похуй. Я готов был, просто сесть и посрать там где стоял. Но мое воспитание не позволяло мне этого сделать. 
Майка прилипла к моему телу. 
Силы начали покидать меня. Я практически увидел как моя жопа начала открываться. Мое сознание исчезло, остались только дикие инстинкты. И о, чудо небольшая полянка, укрытая от взоров кустами. Как я быстро снял штаны я сделал это, по могучему, не стесняясь и не думая ни о чем. У меня было дикое расстройство желудка. 
Вы наверное, знаете, собачий нюх раз в сто сильнее человеческого обоняния. Мой пес, странно повел носом и очень уверенно направился, к моей жопе. Но, получив два удара кулаком по морде, понял, что это не самое лучшее его решение. 
- Ой, а кто тут у нас такой красивый 
Я чуть не охуел. Я даже чуть не ляпнул, что красивый это я. 
Прямо по направлению к моему месту высера, шло очень милое создание женского пола, с французским бульдогом. 
У меня оставалось всего два варианта. 
1. За 2 секунды вытереть жопу, одеть штаны и предстать во всей красе. Но моя жопа давала мне намеки, что процесс далеко не на стадии завершения. 
2. Продолжать сидеть в этом положении. Делать вид, что просто присел на корточки. 
Я выбрал второй вариант. Накинув одним движением себе на ноги курточку. Я остался сидеть! 
- А у вас мальчик или девочка, а то я забыла дома очки и не вижу,- сказала пилотка приближаясь ко мне. 
- У меня, маааааальчик,- выдавил я из себя. Я не контролировал свою жопу, мы жили в тот момент разными жизнями.
Пишу эти строки и плачу. Как тяжело, срать перед симпатичной девушкой, при этом делать вид, что просто сидишь на корточках. 
Мой пес резво играется с бульдогом по кличке Муся. Ну как можно было назвать бульдога Мусей? 
- Ой, вы знаете, мы недавно переехали сюда и у нас нет друзей,- прощебетала девушка. 
Подожди, я ща, просрусь и стану тебе другом, пронеслось у меня голове. 
- У кого это у вааааас, - бля моя жопа меня сейчас попалит. 
- Так у нас с Мусей,- захихикала девушка. 
У меня затекли ноги. Шла десятая минута разговора. Вот толь ко бы она, не меняла свою позицию, в противном случае она сразу увидит мою голую жопу и то что, под жопой, а там было на что посмотреть. Во время всего разговора, я чувствовал как из жопы постоянно мелкими порциями, выливается говно. 
- Ой, а вы на выставки ходите?- проворковало создание. 
- Хоооодииимм,- простонал я. 
- Ой как интересно, расскажите,- невинно хлопая глазками пропело создание. 
Пиздец, это просто пиздец, я сру прямо перед сипатичной девушкой, и она меня еще просит рассказать, как мы ходим на выставки. 
- Ну, мы это, чемпионы - еще пару таких звуков и она подумает, что мне не хорошо. А мне действительно уже не очень хорошо. Идет двадцатая минута разговора. Она щебечет про то как кормит и воспитывает Мусю, а я сру по маленьку. 
Я перестал чувствовать свои ноги. Попытался чуть выставить вперед одну из них, затея мне не очень понравилась, потому, что я чуть не упал в свое говно. Пора это все прекращать, вот только как. Сказать, что я сейчас посрал и мне надо вытереть жопу и после этого мы продолжим нашу милую беседу? Нет, вариант отпал. 
- Меня зовут Анжела, а вас как?- сказала девушка. 
Ты мне еще руку протяни, для рукопожатия. 
- А меня Сааааашшааа,- пиздец, моя жопа окончательно решила испортить эту идиллию. 
- Я вот гуляю, утром в 10-00 и вечером в 19-00, смотрите, как ваша собачка играет с моей, запишите мой телефон, давайте вместе гулять, -выдает создание. 
Если честно, очень хотелось послать ее на хуй в месте с Мусей, но я полез в карман куртки, и честно начал записывать ее телефон. Пиздец, снял девку когда срал гы гы гы. Тогда мне было уже не до смеха 
Моя жопа сам по себе издала, то того противный звук, что описать его наверное не получится. Но, скорее всего, это было похоже, на мокрый, прерывистый, гулкий пердеж, с вкраплениями звука падающего, жидкого гомна. Я попытался скрыть эти звуки за своим кашлем. Может девка ни чего и не поняла, но Муся, четко уловила направление этих звуков. Муся не спеша потрусила, прямо ко мне. Мой же сука, пес, лежал себе и грыз палку. В моих мыслях было только одно, как отогнать Мусю. Если она подойдет чуть ближе, то она непременно уловит тонкий запах мои испражнений, и вот тогда, Муся точно решит узнать природу происхождения этих ароматов. Жопа опять издала звук, я уже ни чего не заглушал, просто сидел, слушал щебетание девушки и ждал своей участи. 
Муся осторожно пройдя мимо меня, направилась к моей жопе. Я не знаю, что она там делала, но я четко ощущал горячее дыхание Муси.
Хозяйка Муси продолжала лепетать про проблемы воспитания собак, кормежки и дрессуры, а я просто закурил и заплакал. 
И вот именно в этой райской идиллии наступил момент истины. 
Четвертая волна калаизвержения была подобно девятому валу. 
Я уже не мог контролировать, ни себя ни свою жопу. Я даже и не пытался сдержать эту волну. У меня создалось впечатление, что из меня в тот момент вырвалось на ружу килограмма два говна Муся, странно хрюкнула и затихла. Я уже даже не потел, я просто ждал. 
- Муся, Муся, девочка иди ко мне,- встревожилась хозяйка. 
А раньше, сука, ты не могла позвать свою собаку, в тумане пронеслось в моей голове. 
Когда я увидел Мусю, я понял, что все страхи которые я испытал до этого, были просто детским лепетом. 
Муся двигалась странным зигзагом, постоянно натыкаясь на палки и ветки. При этом она издавала звуки, какого-то мокрого кашля и сипов. Когда Муся проходила мимо меня, я просто охуел. Я полностью обосрал Мусю, с ног до головы, я засрал Мусе все, глаза, уши, рот, нос и вообще все тело. Это был большой кусок говна на бульдожьих ножках 
У вас была собака белого цвета. Но теперь она у вас коричневого. Вы забыли дома очки. Что вы сделаете? 
Правильно вы возьмете ее на руки, дабы определить, странные перемены в окрасе вашего любимца. Хозяйка Муси, взяла ее на руки. 
Блин, Анжела была зачетной пилоткой 
Ну почему так болит голова. И пес лижет лицо. Теперь надо просто встать. Мамочка, о меня штормит. Это же надо такому присниться. Телефон, звонит телефон, кому не спиться? 
- Ало. 
- Да, слушаю. 
- Здравствуйте, вы наверное меня не помните, меня зовут Анжела, у меня собака, французский бульдог по кличке Муся..",https://vk.com/wall-176411259_114152
133,"здравствуйте на связи нудесфаер. хочу высказать свое, никому не нужное, мнение по поводу фида снепфаерки. так похуй просто ваще поебать бляя я бы чисто пришел в лондон и вот в центре этого дворца ебаного снял бы свои шорты и насрал жиденьким и этот пост я пишу потому что многим внатуре не похуй на ее кончину. паблики постят типа бля как жальяка((( а типы в коммертариях пишут эпоха ушла да какая эпоха сука какая то хуйня сидела у себя в замке куковала нихуч не делала сука ублюдки хули вы о рандомных дохлых бабках то не грустите а??? нет они сидят сожалеют о вековой хуйне которая кидала зиги и совершенно нихуя не решала",https://vk.com/wall-176411259_113797
134,"народ я знаете че не выкупаю нахуя кто то электрические щетки для чистки зубов покупает. вы че додики?)) внатуре думаете, раз уж она вибрирует, то у вас зубы чище станут что ли)))?))? схуяли))) так типы внатуре верят что этот мастурбатор лучше чистят зубы и покупают к нему всякие обвесы там: увеличенный магазин, подствольный гранатомёт, коллиматорный прицел. сука и в натуре на полном серьезе с зубной пастой и вибрирубщим дилдоном у рта доказывают как это круто как же я ору с вас гоев вас евреи просто этими щетками в рот ебут а вы добавки простите мало того что это щетка стоит дохуя денег так сука она еще банально электрос жрет а ты потом сиди гадай какого хуя счет за электр такой огромный не удивлюсь если они завтра крипту кще майнить начнут",https://vk.com/wall-176411259_113453
135,я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя что ты хотел увидеть? я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя я ненавижу себя,https://vk.com/wall-176411259_112456
136,"родня я понял что истории которые сочиняю я просто ничто по сравнению с художественным вымыслом сука я извиняюсь что такой термин подобрал я считаю что вот это видео должны показывать в школах режиссеров или как эта хуйня называются где они учатся а потом гениальные фильмы снимают мой любимый фильм довод маша привет да что там режиссерские школы это видео сука должно просто в школах показывать на уроках литературы рядом с такими клиссчиескими произведениями как война и мир, преступление и наказание, спокойной ночи пунпун блять я когда посмотрел данный фильм встал и начал хлопать словно я на каком то в рот его ебать канском фестивале мне сосед сверху пришел ебало сломал случайно видео увидел мы щас вместе сидим ревем как же сука она чувствует.",https://vk.com/wall-176411259_112362
137,"знаете кто хуже ебаных самокатеров??? только обдроченные велобляди. сука вот этого я внатуре не выкупаю еблан катится на своем велосипеде да и не обычном, а каком нибудь с шинами как на белазе и сука под км 50 жмет смотришь и думаешь чел ты еблан??? Бог дал тебе ноги, ну или если ты обделен интеллектом можешь машину купить, но ты сука на велосипеде катаешься ты что совсем тупой?? сука мне вот интересно куда он едет или он как чмо просто так катается сука педали крутит объедет весь Воронеж домой такой придет и заебись да поставить свой обоссаный велик в подъезде, а я вечером домой после работы идти буду и насру на него. но сука вот чего я действитель не вкуриваю это чмошников, морально униженных, просто каких-то я хуй знает демонов ада на земле уебков которые катаются на великах где то где нормальные люди ходят сука такие мрази я в ахуе вот ты идешь спокойно по пространству где этих выблядков быть не должно слушаешь моргена в наушниках, это чмо сзади сука как на бугати верон катит куда ты едешь сука обясни крути педали нахуй отсюда. самокатеры/велопидоры - должны гореть в аду, ебланам на скейтбордах вопросов нету эти эволюционировали до того чтобы не отбирать души смертных в иной мир",https://vk.com/wall-176411259_112309
138,"родня ничего личного но это пиздец знаете че не выкупаю ублюдков которые фотаются в москве напротив этих выдроченных высоток в мск сити бляяя я внатуре не вкуриваю нахуя они это делают сука приедут из своих зажопинсков(а я то не из зажопинска ха Воронеж - столица планеты, новы Рим) и хз как чекпоинт нужно возле этих обоссаных саркофагов сфотаться чуваки вы выкупаете что это просто пространство в воздухе где телок ебут или офисные крысы воду из кулера пьют и миллионы загребают??? это же вообще блядь никакой ценности не представляет сука такие люди просто я хуй знает отмороженные наверное мне кажется они домой приходят а у них в погребе трупы хз или че там еще отоморозки делают чай без сахара пьют сука я спать ложусь у меня картина в голове как этот ребенок солнца стоит облокатившись на этот заборчик ебаный и сзади эти зикураты обконченные он царь он бох он сфотался на своей ксяоми напротив засратых высокоэтажных скворечников",https://vk.com/wall-176411259_112150
139,"я люблю лизать пизду.
самое лучшее что разработало человечество это мясной пирожок между ног женщин немного кисловатый странно пахнущий но не менее желанный все же ммм какое наслаждение кинуть пизденку на кровать и как дикий хищник направиться к её священному мясному алтарю дабы начать нализывать. когда я лижу пизду я как пикасо только вместо кистей у меня язык а вместо холста - пизда. знаете если закрыть мне глаза и дать полизать пизду я могу сказать как зовут её обладательницу, какого она года рождения, какого цвета у нее волосы и что она ела утром. самая вкусная пизда это влажная с белыми комочками внутри и желтоватой жижой по вкусу чем то напоминает хамон из какого нибудь ахуительно пиздаебательно дорогущего ресторана в каких нибудь горах франции больше всего я люблю покурить ананасовую ашкудишку выдохнуть пар в ноздри женщины и смотреть как он забавно из пизды выходит.",https://vk.com/wall-176411259_112006
140,"рассказываю историю которая со мной случилась встречался как то с телкой по интернету и ну знаете как это бывает вот я там перееду и все такое купил я билет кароче в маскву а за день до этого мы расстались и придется на съемной квартире жить, а не у неё. думаю такой ну и похуй сниму хули приехал я такой значит. начал звонить пытался снять и все нахуй посылали потому что я выгляжу как учиха обито(чурка) уже вечер думаю ну ладно в подъезде посплю купил пивасика сижу в падике сосу пивко и тут мне сообщение на мобилу приходит я случайно ударился об стену головой смотрю кто пишет а эта бывшая такая говорит бля валя ты где там вообще не на улиц надеюсь ладно приезжай у меня поспишь ночь. приезжаю кароче и она такая говорит вот бля ты не подумай это ничего не значит я чисто по доброте душевной и вообще у меня парень есть. отвечаю ей да-да конечно спасибо большое чето лежу заснуть не могу смотрю дверь тихонько открывается а за ней она кошкой в комнату вторгается подходит ко мне видит что я не сплю но все же тянется ко мне и я короче в подъезде просыпаюсь с шишкой на голове, обоссаный и без денег ну и поехал обратно в Воронеж любимый вот такая история не особо люблю москву после этого кроме чистых прудов конечно там заебись",https://vk.com/wall-176411259_111865
141,"ребята это полный пиздец решил наконец-то найти себе тяночку сбросить листву чтобы вы меня инцелом задротом не называли ну чота гулял смотрю идет такая ничешная ебало правда как у канибала но руки там, красивая фигура вся хуйня думал ебать ну если ебучка у неё не модельной внешности то и запросы как то ниже будут и смотрите что случилось на видео. да может я как то ну не очень круто подкатил и может я не 185+ см но нужно же понимать что я дефолтный чел, а не альфа пикапер почему нельзя было сделать скидку на это??? почему тян в 2022 такие жестокие??",https://vk.com/wall-176411259_111774
142,"бля ребята знаете вот я всякого дерьма в жизни повидал но гаже вот этой хуйни ничего не было нет вы не подумайте что я данную тяночку булю нет она красивая очень я бы ей прямо на этой парковке и отлизал я бы нюхал пот который стекает с ее попы я бы стирал её грязные трусики в своем рту но сейчас не об этом меня скорее интересует следующая хуйня а нахуй они вот подобного рода видики снимают вообще? вот с какой девушкой не общался у нее 100% будет такой же видик где она эстетично кривляется под моргена или похожая хуйня хз типа вот сидит пизденочка такая на стуле и у неё че то в голове щелкает и ей кровь из носу надо для чего то вот это снять или как это происходит вообще? у меня знаете как раньше было общаешься с воблой вроде заебись все ок да и тут эта снихуя скидывает 5секундное видео где какой то трек играет и она такая в камеру смотрит или улыбается хз но вот бля больше всего бесит когда с 3дневной попойки домой идешь с грязной головой с дрыкой на жопе и там какие нибудь шкуры снимают свои тиктоки домой приходишь в тикток заходишь а там первым видиком ""ШОК В ЦЕНТРЕ ВОРОНЕЖА БЫЛ ОБНАРУЖЕН ПЕРВЫЙ ЧЕЛОВЕК-ЧУРКА""",https://vk.com/wall-176411259_111548
143,"Я неоднократно замечал для себя, что самые крепкие и физически выносливые люди в плане пиздюлей - это бомжи. Серьезно, они получают пиздюлей чуть ли не каждый день, от злой гопоты, мусоров и таких долбоебов вроде меня. И эти ребята еще умудряются постоянно пиздится друг с другом, оттачивая свое мастерство до совершенства.
Немного поразмышляв, я все-таки пришел к решению - пройти обучение у этих мастеров. Мне надоело, что в любом конфликте со своим батей я постоянно вырубаюсь с одного его удара, и поэтому я хотел овладеть бомжиным стилем ""Нерушимое ебало"". Собрав свои вещички, я отправился на Ярославский вокзал. Перед выходом из квартиры я посмотрел напоследок на родной дом, и пообещал себе что вернусь сюда либо великим бойцом, либо сосну хуйцов и умру. Проронив скупую слезу на обоссаный половик, я развернулся на пятках, и едва не потеряв баланс и не упав мордой в кошачий лоток вышел из квартиры.
Обнаружить бомжей на Ярославском вокзале было не сложнее, чем обнаружить мое батю на толчке в 8:39 утра. Во главе их стоял Петрович. Они встретили меня радужно, посочувствовали моим проблемам, но тем не менее сказали, что без двух ящиков ""Охоты"" дело не пойдет. Пришлось потратить последние деньги, чтобы подкупить своих великих учителей. Получив желанное, бомжи заметно повеселели, и мы отправились бухать их монастырь бомже-линь, бывший склад пиломатериалов. Нахуярившись до отвала охоты, мы дружненько проблевались и вырубились кто где упал.
Так началось мое обучение. День за днем мы квасили без передышки, кромсали друг другу морды, снова квасили и снова кромсали. За это время я обучился нескольким эпичным вертухам, сокрушающим ударам головой в живот, захватам, а так-же овладел защитной аурой всеподавляющего и деморализующего зловония. Иными словами, с каждым днем я становился все сильнее и вонючей. Вместе с тем, я все больше становился сам похож на бомжа, и одним прекрасным утром меня отпизидили всей толпой и выкинули из убежища, перепутав с пробравшимся чужаком с Курского. Тогда я понял, что мое обучение закончено. Я побрел домой, по пути купив себе двушку охоты. Когда я проходил мимо палатки с каким-то спецоборудованием, на витрине повзрывались счетчики Гейгера. Это придало мне уверенности.
Стоя на пороге своей квартиры и допивая двушку ""Охоты"" я морально готовился к свершению правосудия. Бой с моим батей должен стать финальным экзаменом. Я не потерплю поражения. Пока я тренировался, этот жиртрест по-любому ничего не делал, так что ему по-любому крышка. Допив последние глотки, я издал боевой рыг, выкинул бутылку и нажал на звонок.
Послышались медленные, тяжелые шаги. Зашумел замок, дверь распахнулась...и я увидел заросшее, опухшее, бородатое лицо моего батька. В ту же секунду мощный перегар прошиб воздух, заставив поперхнуться даже меня, несмотря что от меня самого фонило как от тысячи мокрых бездомных. В руке батя держал бутылку водки. Подняв на меня ошалевшие глаза, он сперва медленно, с протяжным писком выдохнул воздух, а потом прохрипел:
-Сыыыын...ты вернулся!
И издав неизвестный природе звук, батя взмахнув руками ебанулся плашмя на лестничную площадку, придавив меня всем телом и погребая в толщах своих складок. Я вопил и орал. Я кусался и пердел. Я пел песни и дрыгал ногами. Ничего не помогало. Силы меня покинули, и испустив дух через задницу я потерял сознание.
Как оказалось, после моей пропажи батя впал в запой. Бухал он еще хуже чем я, что полностью изменило его внешний вид и состояние. То есть, никаких шансов на победу у меня не было изначально, а его прием с обрушиванием всей массы на оппонента убедил меня в этом окончательно. Я сперва расстроился, но потом вспомнил что стиль то у меня все равно выработан, и теперь я практически непобедим. Согревая себя этой мыслью, я знал, с кем разберусь впервые.
Ученику нужно превзойти учителей. Ну держитесь, Петрович и вся его гвардия. Ебануто-бомже-сан идет к вам.",https://vk.com/wall-176411259_111494
144,"Иду я как-то по улице, ни о чем дурном не помышляю. И тут чувствую, что подкатывает. Подкатывает натурально - в животе всё бурлит так, что прохожие оборачиваются, и чувствуется что просится наружу очень жидкая консистенция - пукнуть боишься. У нас в глубинке не как в московии - туалетов нема, и в такой ситуации ты каждый раз оказываешься буквально один на один со стихией которая пля похлеще цунами для отдельно взятой личности. 
 
До такого момента ты можешь быть сколь угодно самоуверенным, что с тобой такое не произойдет. А накануне, точнее утром я пожрал грибов каких-то жареных с картохой, и с дуру запил молоком. думаю хули в детстве подшибник переварил, нихуя-де не будет... Ага мля, ну вот короче настал и мой черёд выпучить глазки в ужасе от перспектив вернуться в офис обосрамшись, а до офиса еще ехать добрый час по пробке и пишком хуярить минут 29. В общем, мечусь от угла к углу в надежде зашкериться в какой нить закуток или тихий дворик, но хуй там - дело в центре происходит и таких закутков как кот накакал. 
 
В общем гляжу - знакомый дворик, бля точно тут же тётка двоюродная живёт - седьмая вода на киселе, видимся раз в 10 лет на похоронах какой нить троюродной бабки. Ну в общем, вроде как настал таки повод навестить родственничков, ибо вариантов нет - или наладить родственные связи, или обдрыстаться в центре города. Со второй попытки нашел их квартиру, звоню, открывают - ""оо, кто пришел! Проходи, дорогой, мы думали ты совсем забыл про нас, давай к столу, мы только недавно начали!"" 
 
Думаю, епта какой нахуй стол, мне бы стул свой сбросить, гляжу - реально, кухня битком набитая народом, праздничный торт, шум, гам, меня в общем даже не заметили сразу. точно, бля, седня же у моей троюродной сестры днюха - гляжу оформилась не по хуйне, даже не узнал (было дело, подрачивал мечтая с ней немного поразвлечся, но сейчас мягко говоря не до того). Говорю ""теть люд, я немного по другому делу, деликатному - сил нет, как хочу посмотреть на вашу новую сантехнику!"". 
 
в общем, проскальзываю в толчок (квартира - обычная хрущевка с расположением толчка в коридоре буквально в двух шагах от кухни), и припадаю на очко - казалось бы, вот оно блаженство! Но не тут то было, из меня буквально попёрла какая-то жидкость поносного цвета - не обычный понос, а вода (я еще удивился что живот не болел как обычно), и всё это сопроводилось характерным протяжным звуком - таким сильным и клокочущим, что думал моя бедная жопа порвется от вибрации... Шум праздника как-то заметно стих, до полной тишины. Я немного напрягся от этого и понял, что мои дифирамбы стали слышны всем гостям, пришлось немного умерить пыл и сжав сфинктер, я попытался медленно выдавливать то что осталось, а не одним залпом. 
 
Но жопа оказалась хитрее - как только я сжимал сфинктер, жидкость переставала течь, а как только приотпускал его - начинала снова, но с этим гадским звуком. Я ничего не мог поделать и аж взмок, мля, от напряжения и злости. Всё это продолжалось наверное в течении 10 минут - то лавинообразное нарастание стульчак-серенады, то её затухание... 
 
В общем, выжав все до капли, я приподнялся и посмотрел в унитаз - все его стенки были забрызганы такими точечками, неплохо. Но надо было действовать дальше - бумаги не нашлось как ни странно, пришлось пристраивать зад в раковину - один хрен я тут больше врядли появлюсь ближайшие пару лет, только притулился чтоб подмыть анус, как подкатила новая волна. Меня это уже порядком выбесило, и я решил расслабиться по полной программе, и во имя именинницы устроить настоящий салют - присел снова на очко, и так дал газу, что жопа потом до конца дня болела. Естественно, на кухне снова тишина, еще более гробовая. Думаю, надо идти ва-банк - вытираю жопу самым белоснежным полотенцем, резко открываю дверь, и с криком ""Настюха, с ДНЕМ РОЖДЕНИЯ!"", выбегаю на улицу и был таков! 
 
Потом было немного стыдно, но в целом я горжусь - такой ДР не у каждого бывает, с настоящим сюрпризом и салютом!",https://vk.com/wall-176411259_111280
